image_path,filename,crop,disease,class_name,label
MyDataset/Papaya/Anthracnose/image_109_aug_1.jpg,image_109_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_109_aug_2.jpg,image_109_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_109_aug_3.jpg,image_109_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_109_aug_4.jpg,image_109_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_109_aug_5.jpg,image_109_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_10_aug_1.jpg,image_10_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_10_aug_2.jpg,image_10_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_10_aug_3.jpg,image_10_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_10_aug_4.jpg,image_10_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_10_aug_5.jpg,image_10_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_110_aug_1.jpg,image_110_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_110_aug_2.jpg,image_110_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_110_aug_3.jpg,image_110_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_110_aug_4.jpg,image_110_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_110_aug_5.jpg,image_110_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_111_aug_1.jpg,image_111_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_111_aug_2.jpg,image_111_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_111_aug_3.jpg,image_111_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_111_aug_4.jpg,image_111_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_111_aug_5.jpg,image_111_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_112_aug_1.jpg,image_112_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_112_aug_2.jpg,image_112_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_112_aug_3.jpg,image_112_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_112_aug_4.jpg,image_112_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_112_aug_5.jpg,image_112_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_113_aug_1.jpg,image_113_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_113_aug_2.jpg,image_113_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_113_aug_3.jpg,image_113_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_113_aug_4.jpg,image_113_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_113_aug_5.jpg,image_113_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_114_aug_1.jpg,image_114_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_114_aug_2.jpg,image_114_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_114_aug_3.jpg,image_114_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_114_aug_4.jpg,image_114_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_114_aug_5.jpg,image_114_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_115_aug_1.jpg,image_115_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_115_aug_2.jpg,image_115_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_115_aug_3.jpg,image_115_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_115_aug_4.jpg,image_115_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_115_aug_5.jpg,image_115_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_116_aug_1.jpg,image_116_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_116_aug_2.jpg,image_116_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_116_aug_3.jpg,image_116_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_116_aug_4.jpg,image_116_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_116_aug_5.jpg,image_116_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_117_aug_1.jpg,image_117_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_117_aug_2.jpg,image_117_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_117_aug_3.jpg,image_117_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_117_aug_4.jpg,image_117_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_117_aug_5.jpg,image_117_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_118_aug_1.jpg,image_118_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_118_aug_2.jpg,image_118_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_118_aug_3.jpg,image_118_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_118_aug_4.jpg,image_118_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_118_aug_5.jpg,image_118_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_119_aug_1.jpg,image_119_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_119_aug_2.jpg,image_119_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_119_aug_3.jpg,image_119_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_119_aug_4.jpg,image_119_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_119_aug_5.jpg,image_119_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_11_aug_1.jpg,image_11_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_11_aug_2.jpg,image_11_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_11_aug_3.jpg,image_11_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_11_aug_4.jpg,image_11_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_11_aug_5.jpg,image_11_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_120_aug_1.jpg,image_120_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_120_aug_2.jpg,image_120_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_120_aug_3.jpg,image_120_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_120_aug_4.jpg,image_120_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_120_aug_5.jpg,image_120_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_121_aug_1.jpg,image_121_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_121_aug_2.jpg,image_121_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_121_aug_3.jpg,image_121_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_121_aug_4.jpg,image_121_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_121_aug_5.jpg,image_121_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_122_aug_1.jpg,image_122_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_122_aug_2.jpg,image_122_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_122_aug_3.jpg,image_122_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_122_aug_4.jpg,image_122_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_122_aug_5.jpg,image_122_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_123_aug_1.jpg,image_123_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_123_aug_2.jpg,image_123_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_123_aug_3.jpg,image_123_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_123_aug_4.jpg,image_123_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_123_aug_5.jpg,image_123_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_124_aug_1.jpg,image_124_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_124_aug_2.jpg,image_124_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_124_aug_3.jpg,image_124_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_124_aug_4.jpg,image_124_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_124_aug_5.jpg,image_124_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_125_aug_1.jpg,image_125_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_125_aug_2.jpg,image_125_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_125_aug_3.jpg,image_125_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_125_aug_4.jpg,image_125_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_125_aug_5.jpg,image_125_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_126_aug_1.jpg,image_126_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_126_aug_2.jpg,image_126_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_126_aug_3.jpg,image_126_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_126_aug_4.jpg,image_126_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_126_aug_5.jpg,image_126_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_127_aug_1.jpg,image_127_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_127_aug_2.jpg,image_127_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_127_aug_3.jpg,image_127_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_127_aug_4.jpg,image_127_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_127_aug_5.jpg,image_127_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_128_aug_1.jpg,image_128_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_128_aug_2.jpg,image_128_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_128_aug_3.jpg,image_128_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_128_aug_4.jpg,image_128_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_128_aug_5.jpg,image_128_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_129_aug_1.jpg,image_129_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_129_aug_2.jpg,image_129_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_129_aug_3.jpg,image_129_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_129_aug_4.jpg,image_129_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_129_aug_5.jpg,image_129_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_12_aug_1.jpg,image_12_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_12_aug_2.jpg,image_12_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_12_aug_3.jpg,image_12_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_12_aug_4.jpg,image_12_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_12_aug_5.jpg,image_12_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_130_aug_1.jpg,image_130_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_130_aug_2.jpg,image_130_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_130_aug_3.jpg,image_130_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_130_aug_4.jpg,image_130_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_130_aug_5.jpg,image_130_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_131_aug_1.jpg,image_131_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_131_aug_2.jpg,image_131_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_131_aug_3.jpg,image_131_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_131_aug_4.jpg,image_131_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_131_aug_5.jpg,image_131_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_132_aug_1.jpg,image_132_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_132_aug_2.jpg,image_132_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_132_aug_3.jpg,image_132_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_132_aug_4.jpg,image_132_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_132_aug_5.jpg,image_132_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_133_aug_1.jpg,image_133_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_133_aug_2.jpg,image_133_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_133_aug_3.jpg,image_133_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_133_aug_4.jpg,image_133_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_133_aug_5.jpg,image_133_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_134_aug_1.jpg,image_134_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_134_aug_2.jpg,image_134_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_134_aug_3.jpg,image_134_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_134_aug_4.jpg,image_134_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_134_aug_5.jpg,image_134_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_135_aug_1.jpg,image_135_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_135_aug_2.jpg,image_135_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_135_aug_3.jpg,image_135_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_135_aug_4.jpg,image_135_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_135_aug_5.jpg,image_135_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_136_aug_1.jpg,image_136_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_136_aug_2.jpg,image_136_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_136_aug_3.jpg,image_136_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
MyDataset/Papaya/Anthracnose/image_136_aug_4.jpg,image_136_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0
