image_path,filename,crop,disease,class_name,label,base_id,split
MyDataset/Papaya/Anthracnose/image_107_aug_1.jpg,image_107_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_107,train
MyDataset/Papaya/Anthracnose/image_107_aug_2.jpg,image_107_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_107,train
MyDataset/Papaya/Anthracnose/image_107_aug_3.jpg,image_107_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_107,train
MyDataset/Papaya/Anthracnose/image_107_aug_4.jpg,image_107_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_107,train
MyDataset/Papaya/Anthracnose/image_107_aug_5.jpg,image_107_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_107,train
MyDataset/Papaya/Anthracnose/image_108_aug_1.jpg,image_108_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_108,train
MyDataset/Papaya/Anthracnose/image_108_aug_2.jpg,image_108_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_108,train
MyDataset/Papaya/Anthracnose/image_108_aug_3.jpg,image_108_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_108,train
MyDataset/Papaya/Anthracnose/image_108_aug_4.jpg,image_108_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_108,train
MyDataset/Papaya/Anthracnose/image_108_aug_5.jpg,image_108_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_108,train
MyDataset/Papaya/Anthracnose/image_109_aug_1.jpg,image_109_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_109,val
MyDataset/Papaya/Anthracnose/image_109_aug_2.jpg,image_109_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_109,val
MyDataset/Papaya/Anthracnose/image_109_aug_3.jpg,image_109_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_109,val
MyDataset/Papaya/Anthracnose/image_109_aug_4.jpg,image_109_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_109,val
MyDataset/Papaya/Anthracnose/image_109_aug_5.jpg,image_109_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_109,val
MyDataset/Papaya/Anthracnose/image_10_aug_1.jpg,image_10_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_10,val
MyDataset/Papaya/Anthracnose/image_10_aug_2.jpg,image_10_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_10,val
MyDataset/Papaya/Anthracnose/image_10_aug_3.jpg,image_10_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_10,val
MyDataset/Papaya/Anthracnose/image_10_aug_4.jpg,image_10_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_10,val
MyDataset/Papaya/Anthracnose/image_10_aug_5.jpg,image_10_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_10,val
MyDataset/Papaya/Anthracnose/image_110_aug_1.jpg,image_110_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_110,train
MyDataset/Papaya/Anthracnose/image_110_aug_2.jpg,image_110_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_110,train
MyDataset/Papaya/Anthracnose/image_110_aug_3.jpg,image_110_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_110,train
MyDataset/Papaya/Anthracnose/image_110_aug_4.jpg,image_110_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_110,train
MyDataset/Papaya/Anthracnose/image_110_aug_5.jpg,image_110_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_110,train
MyDataset/Papaya/Anthracnose/image_111_aug_1.jpg,image_111_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_111,test
MyDataset/Papaya/Anthracnose/image_111_aug_2.jpg,image_111_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_111,test
MyDataset/Papaya/Anthracnose/image_111_aug_3.jpg,image_111_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_111,test
MyDataset/Papaya/Anthracnose/image_111_aug_4.jpg,image_111_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_111,test
MyDataset/Papaya/Anthracnose/image_111_aug_5.jpg,image_111_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_111,test
MyDataset/Papaya/Anthracnose/image_112_aug_1.jpg,image_112_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_112,val
MyDataset/Papaya/Anthracnose/image_112_aug_2.jpg,image_112_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_112,val
MyDataset/Papaya/Anthracnose/image_112_aug_3.jpg,image_112_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_112,val
MyDataset/Papaya/Anthracnose/image_112_aug_4.jpg,image_112_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_112,val
MyDataset/Papaya/Anthracnose/image_112_aug_5.jpg,image_112_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_112,val
MyDataset/Papaya/Anthracnose/image_113_aug_1.jpg,image_113_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_113,val
MyDataset/Papaya/Anthracnose/image_113_aug_2.jpg,image_113_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_113,val
MyDataset/Papaya/Anthracnose/image_113_aug_3.jpg,image_113_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_113,val
MyDataset/Papaya/Anthracnose/image_113_aug_4.jpg,image_113_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_113,val
MyDataset/Papaya/Anthracnose/image_113_aug_5.jpg,image_113_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_113,val
MyDataset/Papaya/Anthracnose/image_114_aug_1.jpg,image_114_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_114,val
MyDataset/Papaya/Anthracnose/image_114_aug_2.jpg,image_114_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_114,val
MyDataset/Papaya/Anthracnose/image_114_aug_3.jpg,image_114_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_114,val
MyDataset/Papaya/Anthracnose/image_114_aug_4.jpg,image_114_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_114,val
MyDataset/Papaya/Anthracnose/image_114_aug_5.jpg,image_114_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_114,val
MyDataset/Papaya/Anthracnose/image_115_aug_1.jpg,image_115_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_115,train
MyDataset/Papaya/Anthracnose/image_115_aug_2.jpg,image_115_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_115,train
MyDataset/Papaya/Anthracnose/image_115_aug_3.jpg,image_115_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_115,train
MyDataset/Papaya/Anthracnose/image_115_aug_4.jpg,image_115_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_115,train
MyDataset/Papaya/Anthracnose/image_115_aug_5.jpg,image_115_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_115,train
MyDataset/Papaya/Anthracnose/image_116_aug_1.jpg,image_116_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_116,test
MyDataset/Papaya/Anthracnose/image_116_aug_2.jpg,image_116_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_116,test
MyDataset/Papaya/Anthracnose/image_116_aug_3.jpg,image_116_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_116,test
MyDataset/Papaya/Anthracnose/image_116_aug_4.jpg,image_116_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_116,test
MyDataset/Papaya/Anthracnose/image_116_aug_5.jpg,image_116_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_116,test
MyDataset/Papaya/Anthracnose/image_117_aug_1.jpg,image_117_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_117,train
MyDataset/Papaya/Anthracnose/image_117_aug_2.jpg,image_117_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_117,train
MyDataset/Papaya/Anthracnose/image_117_aug_3.jpg,image_117_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_117,train
MyDataset/Papaya/Anthracnose/image_117_aug_4.jpg,image_117_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_117,train
MyDataset/Papaya/Anthracnose/image_117_aug_5.jpg,image_117_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_117,train
MyDataset/Papaya/Anthracnose/image_118_aug_1.jpg,image_118_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_118,train
MyDataset/Papaya/Anthracnose/image_118_aug_2.jpg,image_118_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_118,train
MyDataset/Papaya/Anthracnose/image_118_aug_3.jpg,image_118_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_118,train
MyDataset/Papaya/Anthracnose/image_118_aug_4.jpg,image_118_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_118,train
MyDataset/Papaya/Anthracnose/image_118_aug_5.jpg,image_118_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_118,train
MyDataset/Papaya/Anthracnose/image_119_aug_1.jpg,image_119_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_119,test
MyDataset/Papaya/Anthracnose/image_119_aug_2.jpg,image_119_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_119,test
MyDataset/Papaya/Anthracnose/image_119_aug_3.jpg,image_119_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_119,test
MyDataset/Papaya/Anthracnose/image_119_aug_4.jpg,image_119_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_119,test
MyDataset/Papaya/Anthracnose/image_119_aug_5.jpg,image_119_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_119,test
MyDataset/Papaya/Anthracnose/image_11_aug_1.jpg,image_11_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_11,train
MyDataset/Papaya/Anthracnose/image_11_aug_2.jpg,image_11_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_11,train
MyDataset/Papaya/Anthracnose/image_11_aug_3.jpg,image_11_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_11,train
MyDataset/Papaya/Anthracnose/image_11_aug_4.jpg,image_11_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_11,train
MyDataset/Papaya/Anthracnose/image_11_aug_5.jpg,image_11_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_11,train
MyDataset/Papaya/Anthracnose/image_120_aug_1.jpg,image_120_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_120,train
MyDataset/Papaya/Anthracnose/image_120_aug_2.jpg,image_120_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_120,train
MyDataset/Papaya/Anthracnose/image_120_aug_3.jpg,image_120_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_120,train
MyDataset/Papaya/Anthracnose/image_120_aug_4.jpg,image_120_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_120,train
MyDataset/Papaya/Anthracnose/image_120_aug_5.jpg,image_120_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_120,train
MyDataset/Papaya/Anthracnose/image_121_aug_1.jpg,image_121_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_121,train
MyDataset/Papaya/Anthracnose/image_121_aug_2.jpg,image_121_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_121,train
MyDataset/Papaya/Anthracnose/image_121_aug_3.jpg,image_121_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_121,train
MyDataset/Papaya/Anthracnose/image_121_aug_4.jpg,image_121_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_121,train
MyDataset/Papaya/Anthracnose/image_121_aug_5.jpg,image_121_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_121,train
MyDataset/Papaya/Anthracnose/image_122_aug_1.jpg,image_122_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_122,train
MyDataset/Papaya/Anthracnose/image_122_aug_2.jpg,image_122_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_122,train
MyDataset/Papaya/Anthracnose/image_122_aug_3.jpg,image_122_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_122,train
MyDataset/Papaya/Anthracnose/image_122_aug_4.jpg,image_122_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_122,train
MyDataset/Papaya/Anthracnose/image_122_aug_5.jpg,image_122_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_122,train
MyDataset/Papaya/Anthracnose/image_123_aug_1.jpg,image_123_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_123,train
MyDataset/Papaya/Anthracnose/image_123_aug_2.jpg,image_123_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_123,train
MyDataset/Papaya/Anthracnose/image_123_aug_3.jpg,image_123_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_123,train
MyDataset/Papaya/Anthracnose/image_123_aug_4.jpg,image_123_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_123,train
MyDataset/Papaya/Anthracnose/image_123_aug_5.jpg,image_123_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_123,train
MyDataset/Papaya/Anthracnose/image_124_aug_1.jpg,image_124_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_124,train
MyDataset/Papaya/Anthracnose/image_124_aug_2.jpg,image_124_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_124,train
MyDataset/Papaya/Anthracnose/image_124_aug_3.jpg,image_124_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_124,train
MyDataset/Papaya/Anthracnose/image_124_aug_4.jpg,image_124_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_124,train
MyDataset/Papaya/Anthracnose/image_124_aug_5.jpg,image_124_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_124,train
MyDataset/Papaya/Anthracnose/image_125_aug_1.jpg,image_125_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_125,train
MyDataset/Papaya/Anthracnose/image_125_aug_2.jpg,image_125_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_125,train
MyDataset/Papaya/Anthracnose/image_125_aug_3.jpg,image_125_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_125,train
MyDataset/Papaya/Anthracnose/image_125_aug_4.jpg,image_125_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_125,train
MyDataset/Papaya/Anthracnose/image_125_aug_5.jpg,image_125_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_125,train
MyDataset/Papaya/Anthracnose/image_126_aug_1.jpg,image_126_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_126,test
MyDataset/Papaya/Anthracnose/image_126_aug_2.jpg,image_126_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_126,test
MyDataset/Papaya/Anthracnose/image_126_aug_3.jpg,image_126_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_126,test
MyDataset/Papaya/Anthracnose/image_126_aug_4.jpg,image_126_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_126,test
MyDataset/Papaya/Anthracnose/image_126_aug_5.jpg,image_126_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_126,test
MyDataset/Papaya/Anthracnose/image_127_aug_1.jpg,image_127_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_127,val
MyDataset/Papaya/Anthracnose/image_127_aug_2.jpg,image_127_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_127,val
MyDataset/Papaya/Anthracnose/image_127_aug_3.jpg,image_127_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_127,val
MyDataset/Papaya/Anthracnose/image_127_aug_4.jpg,image_127_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_127,val
MyDataset/Papaya/Anthracnose/image_127_aug_5.jpg,image_127_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_127,val
MyDataset/Papaya/Anthracnose/image_128_aug_1.jpg,image_128_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_128,train
MyDataset/Papaya/Anthracnose/image_128_aug_2.jpg,image_128_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_128,train
MyDataset/Papaya/Anthracnose/image_128_aug_3.jpg,image_128_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_128,train
MyDataset/Papaya/Anthracnose/image_128_aug_4.jpg,image_128_aug_4.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_128,train
MyDataset/Papaya/Anthracnose/image_128_aug_5.jpg,image_128_aug_5.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_128,train
MyDataset/Papaya/Anthracnose/image_129_aug_1.jpg,image_129_aug_1.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_129,train
MyDataset/Papaya/Anthracnose/image_129_aug_2.jpg,image_129_aug_2.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_129,train
MyDataset/Papaya/Anthracnose/image_129_aug_3.jpg,image_129_aug_3.jpg,Papaya,Anthracnose,Papaya_Anthracnose,0,Papaya_Anthracnose_image_129,train
